T1,T2,T3,T4,T5,T6,O11,O21,O22,OFV,LOGG,W,PICK
0.00768677099140355,1.50278750316587,0.974257661324408,0.12804858592847,1.08639657918227,0.898288371218956,0.0211178632046816,0.0147738458991986,0.0200912762060587,591.746999683126,-2.53005065998754,0.000881515263299419,0
0.00703981556688428,1.50991777585221,1.48582021907899,0.0828831492468103,1.16502059970035,0.990834226904832,0.0454909758631785,0.0270385087137063,0.0330306257054836,585.80653456093,-1.76629067332356,0.00800734793728034,2
0.00769224448815252,1.57938706299394,1.58785791985688,0.0915557575409247,1.22653322749818,1.03023967327344,0.0882768501888089,0.0388823636844153,0.0363984546154418,592.905106002593,-3.55727562907772,0.00137996598071096,0
0.00781242424172217,1.53976700681028,1.71721905117367,0.0983840478590259,1.12325653551393,0.999692136789566,0.0949092180534717,0.0447390914353894,0.0358240941165803,593.189631675435,-3.34255355579103,0.000965676813346378,1
0.00717248991661341,1.56593290229294,0.199870254116064,0.136706357336484,0.982331295548512,0.853641551474203,0.0369247267236546,0.0195490724299189,0.0200399363639445,597.914742476577,-6.4067830519022,0.0019478925275565,0
0.00761463968830555,1.53275129331196,3.07806629818635,0.0211016955469324,1.16702061966153,0.791920164225816,0.0952878418719955,0.0449240961088317,0.024941899285273,597.184214935826,-5.45896533069029,0.00108784000370616,1
0.00756491622644137,1.47354669319184,0.284267745345994,0.127850863211532,0.77128643330104,0.876840448852926,0.0572829598202993,0.0363288545148907,0.0277026050920231,596.38949709538,-5.37232411727082,0.00148425325769148,0
0.00759620270740605,1.61657445940689,2.10200428576714,0.0960905706128237,1.02562633941636,0.872265609385273,0.0360072104412736,0.0273524446352114,0.029947930370604,596.677136542776,-6.18280161022735,0.00289090487387711,0
0.007738976131622,1.49390906495665,1.75703051179676,0.0931294582349067,0.872657937082766,0.928811511621572,0.025930376910398,0.0197936609318126,0.0184222838230102,591.243483364363,-1.9944280719552,0.000663665254906696,0
0.00728222055239811,1.57341068860819,1.82583251254833,0.0764060173165999,1.23043730133722,0.916707378774827,0.0494430196847081,0.028702567095239,0.0313451627289207,587.314996540678,-2.15147187520909,0.00553620819062125,2
0.00755149937438952,1.49505018929674,3.05912750199398,0.0306450647976717,1.19565771113812,0.880581130494074,0.0602493684917413,0.0341441026865575,0.0291187114862068,590.181156241323,-3.00077944516679,0.00308804295983922,1
0.0079072424047367,1.56952086545421,2.24656624758817,0.0939056340062872,1.24327073318451,0.939630027483302,0.0552261279928014,0.0355249610400334,0.0297191824129753,592.898259787531,-2.27418711064683,0.000383810413293656,0
0.00772712882768265,1.49812811036022,1.73710087134783,0.0771619901640218,1.05916768749466,1.13577261432712,0.0455231931002044,0.0304589318264485,0.0281284123282297,597.510487227731,-3.22087359229621,9.85655172527561e-05,0
0.00683467684078328,1.40701796632658,1.9613641740219,0.0591382306556541,1.24458720638558,0.939141670565207,0.0374068048230745,0.00538116940654693,0.00466860180614566,645.909281941574,-4.87845876170351,1.59933838327971e-14,0
0.00713395898482617,1.53046141105295,2.15343722041766,0.052324463084575,1.25928573824098,0.817005716997256,0.0410018713296106,0.0213841478606645,0.0206182086229904,589.827331382587,-2.40085628222807,0.00202288924818057,2
0.00727344609933424,1.4597821490193,2.17245131064367,0.0940548183966262,1.01092834894234,0.919662139626811,0.0765573794021617,0.0335568217554511,0.0245195598433842,589.878043724779,-2.64625744447822,0.0025207886313526,1
0.00728602362287646,1.53937407256995,1.40766183923856,0.116868117298183,1.15062770542279,1.04700555873218,0.0845620965951504,0.0349274212704369,0.0323031174629055,595.245441870919,-4.27959854798747,0.00088180338436548,1
0.00740219118519116,1.51261423502739,1.30766416503361,0.0875069290215633,1.13707853667151,0.843783288548257,0.0326792677332192,0.0267639112502271,0.0372754647192234,588.855674105341,-2.11914345747153,0.00248095266177323,0
0.00717088283773745,1.41172654503855,1.14890502811865,0.102242073841948,0.994476486683151,0.822582643452066,0.0356433072814873,0.00637310965503677,0.0288653535451569,594.970758535912,-4.17643875899377,0.000912466150517853,0
